# time_index y_index x_index temp_C
7 17 2 16.651
7 17 3 16.158
7 17 4 18.658
7 17 5 19.033
7 17 6 19.205
7 17 7 18.256
7 17 8 18.761
7 17 9 19.758
7 17 10 19.734
7 17 11 19.369
7 17 12 18.652
7 17 13 20.302
7 17 14 21.337
7 17 15 19.779
7 17 16 21.511
7 17 17 21.528
7 17 18 22.126
7 17 19 22.487
7 18 0 16.339
7 18 1 15.864
7 18 2 16.994
7 18 3 18.396
7 18 4 17.514
7 18 5 17.655
7 18 6 17.017
7 18 7 20.139
7 18 8 19.661
7 18 9 19.879
7 18 10 20.300
7 18 11 20.251
7 18 12 19.857
7 18 13 20.185
7 18 14 20.237
7 18 15 22.950
7 18 16 21.550
7 18 17 20.997
7 18 18 22.004
7 18 19 21.086
7 19 0 18.204
7 19 1 16.734
7 19 2 17.927
7 19 3 18.642
7 19 4 18.360
7 19 5 18.391
7 19 6 18.588
7 19 7 18.797
7 19 8 18.644
7 19 9 19.009
7 19 10 20.815
7 19 11 19.808
7 19 12 19.529
7 19 13 20.008
7 19 14 21.565
7 19 15 21.488
7 19 16 21.659
7 19 17 21.268
7 19 18 22.196
7 19 19 21.485
8 0 0 13.453
8 0 1 14.699
8 0 2 14.886
8 0 3 13.664
8 0 4 14.028
8 0 5 15.063
8 0 6 16.620
8 0 7 13.970
8 0 8 15.988
8 0 9 14.928
8 0 10 15.784
8 0 11 16.263
8 0 12 16.482
8 0 13 16.654
8 0 14 17.350
8 0 15 17.179
8 0 16 16.701
8 0 17 18.758
8 0 18 18.999
8 0 19 19.335
8 1 0 12.533
8 1 1 14.268
8 1 2 14.833
8 1 3 13.730
8 1 4 14.825
8 1 5 14.988
8 1 6 16.818
8 1 7 17.147
8 1 8 14.539
8 1 9 18.129
8 1 10 15.665
8 1 11 17.445
8 1 12 17.700
8 1 13 16.390
8 1 14 17.844
8 1 15 17.627
8 1 16 18.420
8 1 17 18.424
8 1 18 19.459
8 1 19 18.826
8 2 0 13.736
8 2 1 15.011
8 2 2 14.861
8 2 3 15.246
8 2 4 14.392
8 2 5 14.350
8 2 6 14.996
8 2 7 15.216
8 2 8 16.605
8 2 9 17.020
8 2 10 16.378
8 2 11 17.910
8 2 12 18.123
8 2 13 17.487
8 2 14 16.897
8 2 15 19.078
8 2 16 18.032
8 2 17 18.445
8 2 18 18.336
8 2 19 18.159
8 3 0 12.801
8 3 1 14.745
8 3 2 13.876
8 3 3 17.213
8 3 4 14.160
8 3 5 14.286
8 3 6 15.963
8 3 7 17.042
8 3 8 16.133
8 3 9 16.802
8 3 10 15.133
8 3 11 16.329
8 3 12 16.275
8 3 13 15.881
8 3 14 17.754
8 3 15 16.129
8 3 16 17.129
8 3 17 18.020
8 3 18 18.048
8 3 19 19.293
8 4 0 14.326
8 4 1 15.060
8 4 2 15.210
8 4 3 15.783
8 4 4 15.132
8 4 5 15.640
8 4 6 16.069
8 4 7 16.037
8 4 8 15.869
8 4 9 16.184
8 4 10 16.059
8 4 11 17.313
8 4 12 17.164
8 4 13 16.972
8 4 14 17.236
8 4 15 17.060
8 4 16 19.075
8 4 17 18.618
8 4 18 18.128
8 4 19 19.728
8 5 0 13.738
8 5 1 13.325
8 5 2 15.530
8 5 3 14.546
8 5 4 14.912
8 5 5 15.535
8 5 6 16.680
8 5 7 16.045
8 5 8 15.333
8 5 9 16.990
8 5 10 16.430
8 5 11 18.592
8 5 12 17.344
8 5 13 15.820
8 5 14 18.157
8 5 15 19.690
8 5 16 19.658
8 5 17 20.125
8 5 18 18.108
8 5 19 19.916
8 6 0 13.714
8 6 1 14.734
8 6 2 13.800
8 6 3 14.566
8 6 4 14.803
8 6 5 16.326
8 6 6 16.511
8 6 7 16.355
8 6 8 15.317
8 6 9 16.411
8 6 10 16.327
8 6 11 17.882
8 6 12 18.392
8 6 13 18.558
8 6 14 17.372
8 6 15 16.048
8 6 16 17.089
8 6 17 19.903
8 6 18 18.708
8 6 19 18.691
8 7 0 15.711
8 7 1 15.672
8 7 2 14.943
8 7 3 14.952
8 7 4 15.344
8 7 5 15.895
8 7 6 17.256
8 7 7 16.577
8 7 8 17.083
8 7 9 17.701
8 7 10 16.093
8 7 11 17.896
8 7 12 17.319
8 7 13 15.805
8 7 14 16.379
8 7 15 17.530
8 7 16 19.033
8 7 17 18.962
8 7 18 19.281
8 7 19 20.958
8 8 0 13.487
8 8 1 14.744
8 8 2 15.272
8 8 3 14.703
8 8 4 15.578
8 8 5 14.538
8 8 6 17.209
8 8 7 15.799
8 8 8 18.233
8 8 9 16.845
8 8 10 17.956
8 8 11 17.354
8 8 12 17.636
8 8 13 17.456
8 8 14 18.282
8 8 15 18.704
8 8 16 18.085
8 8 17 18.876
8 8 18 18.751
8 8 19 21.342
8 9 0 14.536
8 9 1 16.107
8 9 2 14.977
8 9 3 15.605
8 9 4 14.603
8 9 5 15.566
8 9 6 16.355
8 9 7 17.719
8 9 8 16.890
8 9 9 18.083
8 9 10 17.752
8 9 11 18.804
8 9 12 17.718
8 9 13 19.941
8 9 14 17.904
8 9 15 17.942
8 9 16 17.850
8 9 17 20.946
8 9 18 20.000
8 9 19 19.340
8 10 0 15.712
8 10 1 15.526
8 10 2 16.812
8 10 3 14.264
8 10 4 15.553
8 10 5 15.659
8 10 6 14.713
8 10 7 17.403
8 10 8 16.602
8 10 9 17.673
8 10 10 19.232
8 10 11 17.325
8 10 12 17.534
8 10 13 18.229
8 10 14 19.187
8 10 15 18.207
8 10 16 18.419
8 10 17 20.032
8 10 18 19.753
8 10 19 18.077
8 11 0 13.838
8 11 1 16.282
8 11 2 15.666
8 11 3 14.998
8 11 4 15.734
8 11 5 16.145
8 11 6 16.986
8 11 7 15.574
8 11 8 16.251
8 11 9 17.405
8 11 10 17.370
8 11 11 18.170
8 11 12 16.992
8 11 13 18.525
8 11 14 19.376
8 11 15 19.155
8 11 16 19.140
8 11 17 19.215
8 11 18 18.887
8 11 19 19.761
8 12 0 15.931
8 12 1 15.091
8 12 2 14.738
8 12 3 15.319
8 12 4 16.137
8 12 5 15.940
8 12 6 16.891
8 12 7 17.184
8 12 8 17.740
8 12 9 18.431
8 12 10 18.352
8 12 11 17.071
8 12 12 17.358
8 12 13 18.284
8 12 14 18.247
8 12 15 17.960
8 12 16 18.781
8 12 17 19.017
8 12 18 19.123
8 12 19 19.671
8 13 0 15.971
8 13 1 15.451
8 13 2 17.532
8 13 3 15.955
8 13 4 15.849
8 13 5 16.348
8 13 6 16.813
8 13 7 17.219
8 13 8 18.795
8 13 9 16.721
8 13 10 18.347
8 13 11 18.090
8 13 12 16.930
8 13 13 19.066
8 13 14 19.727
8 13 15 18.290
8 13 16 19.232
8 13 17 18.122
8 13 18 18.758
8 13 19 20.867
8 14 0 14.761
8 14 1 14.510
8 14 2 15.844
8 14 3 15.505
8 14 4 15.810
8 14 5 17.041
8 14 6 15.783
8 14 7 16.252
8 14 8 17.362
8 14 9 18.278
8 14 10 18.756
8 14 11 17.497
8 14 12 19.042
8 14 13 17.928
8 14 14 20.279
8 14 15 18.174
8 14 16 20.407
8 14 17 19.082
8 14 18 21.481
8 14 19 20.607
8 15 0 14.426
8 15 1 15.085
8 15 2 16.390
8 15 3 16.871
8 15 4 16.235
8 15 5 16.591
8 15 6 17.425
8 15 7 17.187
8 15 8 16.310
8 15 9 16.957
8 15 10 18.059
8 15 11 19.106
8 15 12 19.690
8 15 13 19.284
8 15 14 19.153
8 15 15 19.786
8 15 16 18.916
8 15 17 19.590
8 15 18 19.317
8 15 19 19.240
8 16 0 15.611
8 16 1 15.756
8 16 2 16.421
8 16 3 16.571
8 16 4 16.591
8 16 5 17.106
8 16 6 16.889
8 16 7 17.517
8 16 8 16.869
8 16 9 18.009
8 16 10 18.511
8 16 11 17.703
8 16 12 18.544
8 16 13 18.267
8 16 14 18.607
8 16 15 18.392
8 16 16 20.568
8 16 17 20.671
8 16 18 20.511
8 16 19 21.922
8 17 0 15.298
8 17 1 18.138
8 17 2 15.794
8 17 3 16.443
8 17 4 16.184
8 17 5 17.063
8 17 6 17.697
8 17 7 17.201
8 17 8 18.976
8 17 9 18.009
8 17 10 18.298
8 17 11 17.617
8 17 12 18.942
8 17 13 18.764
8 17 14 18.647
8 17 15 18.776
8 17 16 21.798
8 17 17 19.713
8 17 18 19.021
8 17 19 19.891
8 18 0 15.514
8 18 1 16.255
8 18 2 16.525
8 18 3 16.886
8 18 4 16.092
8 18 5 17.143
8 18 6 16.433
8 18 7 16.901
8 18 8 16.926
8 18 9 16.973
8 18 10 19.038
8 18 11 19.001
8 18 12 19.494
8 18 13 19.007
8 18 14 19.861
8 18 15 18.093
8 18 16 20.456
8 18 17 20.170
8 18 18 20.794
8 18 19 20.859
8 19 0 14.871
8 19 1 14.725
8 19 2 15.617
8 19 3 16.902
8 19 4 17.265
8 19 5 15.882
8 19 6 16.454
8 19 7 16.924
8 19 8 17.480
8 19 9 16.939
8 19 10 17.154
8 19 11 17.898
8 19 12 18.887
8 19 13 18.137
8 19 14 19.252
8 19 15 20.454
8 19 16 18.829
8 19 17 19.969
8 19 18 21.217
8 19 19 20.326
9 0 0 9.541
9 0 1 11.194
9 0 2 10.281
9 0 3 11.673
9 0 4 11.396
9 0 5 11.042
9 0 6 11.963
9 0 7 12.098
9 0 8 12.922
9 0 9 11.930
9 0 10 12.665
9 0 11 12.846
9 0 12 13.721
9 0 13 12.601
9 0 14 14.498
9 0 15 14.320
9 0 16 13.157
9 0 17 15.440
9 0 18 16.524
9 0 19 15.801
9 1 0 11.247
9 1 1 10.437
9 1 2 9.302
9 1 3 9.419
9 1 4 11.362
9 1 5 10.947
9 1 6 10.953
9 1 7 11.897
9 1 8 12.703
9 1 9 11.311
9 1 10 12.378
9 1 11 14.208
9 1 12 12.403
9 1 13 14.222
9 1 14 13.402
9 1 15 14.489
9 1 16 15.194
9 1 17 15.172
9 1 18 15.569
9 1 19 14.184
9 2 0 11.101
9 2 1 9.792
9 2 2 10.944
9 2 3 11.207
9 2 4 11.651
9 2 5 11.796
9 2 6 11.114
9 2 7 10.973
9 2 8 13.014
9 2 9 12.728
9 2 10 13.762
9 2 11 13.069
9 2 12 12.244
9 2 13 14.404
9 2 14 13.598
9 2 15 14.431
9 2 16 13.903
9 2 17 16.000
9 2 18 14.246
9 2 19 14.941
9 3 0 10.402
9 3 1 9.705
9 3 2 11.107
9 3 3 12.395
9 3 4 10.976
9 3 5 11.948
9 3 6 9.695
9 3 7 12.127
9 3 8 12.171
9 3 9 12.029
9 3 10 13.813
9 3 11 12.950
9 3 12 13.332
9 3 13 13.435
9 3 14 12.467
9 3 15 13.358
9 3 16 15.295
9 3 17 13.102
9 3 18 14.440
9 3 19 14.996
9 4 0 11.816
9 4 1 11.299
9 4 2 10.502
9 4 3 12.254
9 4 4 10.881
9 4 5 12.544
9 4 6 10.913
9 4 7 13.122
9 4 8 12.201
9 4 9 11.967
9 4 10 12.879
9 4 11 13.538
9 4 12 13.183
9 4 13 14.285
9 4 14 13.639
9 4 15 14.865
9 4 16 14.985
9 4 17 14.846
9 4 18 14.805
9 4 19 15.542
9 5 0 10.967
9 5 1 12.439
9 5 2 11.804
9 5 3 12.097
9 5 4 14.050
9 5 5 12.255
9 5 6 12.493
9 5 7 12.932
9 5 8 11.824
9 5 9 12.540
9 5 10 12.753
9 5 11 13.939
9 5 12 13.545
9 5 13 14.058
9 5 14 15.080
9 5 15 15.164
9 5 16 14.607
9 5 17 14.464
9 5 18 16.171
9 5 19 16.145
9 6 0 9.347
9 6 1 10.644
9 6 2 11.290
9 6 3 12.044
9 6 4 12.412
9 6 5 12.174
9 6 6 12.679
9 6 7 12.525
9 6 8 12.198
9 6 9 12.791
9 6 10 13.278
9 6 11 13.499
9 6 12 12.281
9 6 13 13.735
9 6 14 14.361
9 6 15 14.354
9 6 16 14.645
9 6 17 15.496
9 6 18 14.505
9 6 19 14.329
9 7 0 10.458
9 7 1 11.611
9 7 2 12.613
9 7 3 12.152
9 7 4 10.615
9 7 5 11.867
9 7 6 12.521
9 7 7 12.721
9 7 8 13.274
9 7 9 12.372
9 7 10 13.420
9 7 11 13.968
9 7 12 14.555
9 7 13 13.513
9 7 14 14.145
9 7 15 12.521
9 7 16 14.450
9 7 17 14.791
9 7 18 14.658
9 7 19 15.869
9 8 0 10.797
9 8 1 9.298
9 8 2 11.541
9 8 3 10.889
9 8 4 12.283
9 8 5 11.132
9 8 6 12.445
9 8 7 12.458
9 8 8 13.190
9 8 9 13.310
9 8 10 13.270
9 8 11 12.508
9 8 12 12.818
9 8 13 13.796
9 8 14 14.520
9 8 15 14.303
9 8 16 15.553
9 8 17 15.092
9 8 18 14.807
9 8 19 15.620
9 9 0 11.128
9 9 1 11.470
9 9 2 12.976
9 9 3 11.202
9 9 4 11.941
9 9 5 12.604
9 9 6 12.508
9 9 7 12.389
9 9 8 11.813
9 9 9 12.907
9 9 10 12.720
9 9 11 12.461
9 9 12 13.469
9 9 13 13.531
9 9 14 15.099
9 9 15 15.376
9 9 16 14.435
9 9 17 15.213
9 9 18 14.198
9 9 19 15.552
9 10 0 11.372
9 10 1 11.976
9 10 2 11.009
9 10 3 12.684
9 10 4 10.893
9 10 5 11.370
9 10 6 13.199
9 10 7 14.232
9 10 8 13.553
9 10 9 13.389
9 10 10 11.928
9 10 11 12.329
9 10 12 14.314
9 10 13 14.187
9 10 14 13.852
9 10 15 15.052
9 10 16 15.355
9 10 17 16.282
9 10 18 15.899
9 10 19 17.035
9 11 0 11.164
9 11 1 11.329
9 11 2 12.536
9 11 3 11.165
9 11 4 14.462
9 11 5 12.774
9 11 6 13.042
9 11 7 13.420
9 11 8 14.765
9 11 9 14.160
9 11 10 12.505
9 11 11 15.175
9 11 12 14.043
9 11 13 14.665
9 11 14 13.819
9 11 15 15.526
9 11 16 14.847
9 11 17 15.712
9 11 18 15.667
9 11 19 17.698
9 12 0 12.849
9 12 1 11.564
9 12 2 11.841
9 12 3 11.754
9 12 4 13.201
9 12 5 12.316
9 12 6 12.505
9 12 7 13.888
9 12 8 12.938
9 12 9 13.601
9 12 10 12.630
9 12 11 14.721
9 12 12 15.974
9 12 13 15.261
9 12 14 16.117
9 12 15 14.534
9 12 16 15.663
9 12 17 14.982
9 12 18 15.818
9 12 19 16.881
9 13 0 11.450
9 13 1 10.501
9 13 2 10.843
9 13 3 11.053
9 13 4 12.814
9 13 5 14.335
9 13 6 14.037
9 13 7 11.694
9 13 8 14.611
9 13 9 14.486
9 13 10 12.764
9 13 11 14.021
9 13 12 15.403
9 13 13 15.230
9 13 14 14.005
9 13 15 15.804
9 13 16 13.869
9 13 17 15.664
9 13 18 17.016
9 13 19 16.383
9 14 0 11.075
9 14 1 12.448
9 14 2 12.780
9 14 3 13.311
9 14 4 13.226
9 14 5 13.655
9 14 6 13.639
9 14 7 13.528
9 14 8 13.651
9 14 9 13.652
9 14 10 13.135
9 14 11 13.604
9 14 12 14.406
9 14 13 15.088
9 14 14 16.311
9 14 15 15.388
9 14 16 16.487
9 14 17 16.811
9 14 18 16.025
9 14 19 16.949
9 15 0 11.384
9 15 1 12.900
9 15 2 12.614
9 15 3 11.416
9 15 4 12.761
9 15 5 14.213
9 15 6 13.013
9 15 7 13.779
9 15 8 14.121
9 15 9 13.118
9 15 10 14.619
9 15 11 13.359
9 15 12 14.236
9 15 13 15.861
9 15 14 15.549
9 15 15 15.283
9 15 16 16.147
9 15 17 16.005
9 15 18 16.326
9 15 19 17.104
9 16 0 11.102
9 16 1 11.980
9 16 2 11.961
9 16 3 11.205
9 16 4 12.000
9 16 5 14.255
9 16 6 13.571
9 16 7 12.467
9 16 8 12.557
9 16 9 13.963
9 16 10 15.565
9 16 11 14.430
9 16 12 15.888
9 16 13 15.387
9 16 14 15.745
9 16 15 14.563
9 16 16 16.645
9 16 17 15.890
9 16 18 17.112
9 16 19 16.033
9 17 0 11.931
9 17 1 12.334
9 17 2 12.193
9 17 3 12.903
9 17 4 12.629
9 17 5 12.586
9 17 6 14.653
9 17 7 14.471
9 17 8 13.286
9 17 9 14.613
9 17 10 13.827
9 17 11 13.736
9 17 12 15.774
9 17 13 13.847
9 17 14 16.215
9 17 15 15.535
9 17 16 15.831
9 17 17 16.591
9 17 18 16.991
9 17 19 16.128
9 18 0 12.469
9 18 1 12.249
9 18 2 11.416
9 18 3 12.548
9 18 4 14.052
9 18 5 14.552
9 18 6 14.048
9 18 7 12.785
9 18 8 14.392
9 18 9 14.944
9 18 10 15.107
9 18 11 15.417
9 18 12 15.343
9 18 13 15.258
9 18 14 15.092
9 18 15 14.324
9 18 16 16.377
9 18 17 16.517
9 18 18 17.078
9 18 19 15.825
9 19 0 12.516
9 19 1 13.907
9 19 2 12.589
9 19 3 12.740
9 19 4 13.300
9 19 5 14.942
9 19 6 12.760
9 19 7 14.005
9 19 8 13.466
9 19 9 13.931
9 19 10 14.592
9 19 11 15.973
9 19 12 16.599
9 19 13 15.780
9 19 14 15.383
9 19 15 17.942
9 19 16 15.868
9 19 17 16.017
9 19 18 15.317
9 19 19 18.117
10 0 0 5.775
10 0 1 7.197
10 0 2 4.415
10 0 3 6.956
10 0 4 6.109
10 0 5 6.961
10 0 6 5.261
10 0 7 8.017
10 0 8 7.734
10 0 9 7.337
10 0 10 8.148
10 0 11 7.282
10 0 12 7.694
10 0 13 8.050
10 0 14 7.202
10 0 15 9.637
10 0 16 10.164
10 0 17 8.913
10 0 18 10.015
10 0 19 9.788
10 1 0 5.368
10 1 1 4.866
10 1 2 4.925
10 1 3 6.736
10 1 4 6.107
10 1 5 8.039
10 1 6 6.721
10 1 7 6.207
10 1 8 8.192
10 1 9 7.978
10 1 10 8.318
10 1 11 8.952
10 1 12 7.741
10 1 13 8.425
10 1 14 8.652
10 1 15 8.020
10 1 16 9.105
10 1 17 10.648
10 1 18 10.032
10 1 19 9.028
10 2 0 3.966
10 2 1 6.806
10 2 2 5.665
10 2 3 5.482
10 2 4 6.044
10 2 5 5.344
10 2 6 7.928
10 2 7 6.738
10 2 8 8.410
10 2 9 7.620
10 2 10 8.986
10 2 11 8.311
10 2 12 9.051
10 2 13 9.207
10 2 14 9.393
10 2 15 9.436
10 2 16 9.235
10 2 17 11.217
10 2 18 9.222
10 2 19 10.214
10 3 0 5.328
10 3 1 5.901
10 3 2 5.499
10 3 3 6.357
10 3 4 6.233
10 3 5 5.366
10 3 6 6.902
10 3 7 6.277
10 3 8 6.034
10 3 9 7.794
10 3 10 8.338
10 3 11 8.632
10 3 12 8.927
10 3 13 7.191
10 3 14 7.911
10 3 15 10.842
10 3 16 8.689
10 3 17 10.278
10 3 18 9.503
10 3 19 10.380
10 4 0 4.914
10 4 1 6.133
10 4 2 6.057
10 4 3 5.852
10 4 4 5.634
10 4 5 6.951
10 4 6 6.030
10 4 7 7.605
10 4 8 9.628
10 4 9 8.870
10 4 10 8.627
10 4 11 8.247
10 4 12 7.028
10 4 13 7.784
10 4 14 10.131
10 4 15 8.737
10 4 16 9.072
10 4 17 9.762
10 4 18 9.308
10 4 19 9.440
10 5 0 5.486
10 5 1 5.076
10 5 2 5.460
10 5 3 5.691
10 5 4 6.997
10 5 5 6.656
10 5 6 6.962
10 5 7 7.846
10 5 8 7.518
10 5 9 7.672
10 5 10 8.534
10 5 11 8.956
10 5 12 8.567
10 5 13 9.012
10 5 14 8.585
10 5 15 8.785
10 5 16 10.352
10 5 17 10.356
10 5 18 10.627
10 5 19 10.751
10 6 0 5.669
10 6 1 6.452
10 6 2 6.906
10 6 3 7.150
10 6 4 6.604
10 6 5 8.057
10 6 6 7.393
10 6 7 7.980
10 6 8 7.963
10 6 9 8.198
10 6 10 7.675
10 6 11 9.087
10 6 12 11.066
10 6 13 8.753
10 6 14 9.373
10 6 15 9.222
10 6 16 9.452
10 6 17 11.341
10 6 18 9.830
10 6 19 10.252
10 7 0 4.467
10 7 1 5.394
10 7 2 4.896
10 7 3 7.032
10 7 4 9.029
10 7 5 6.759
10 7 6 5.982
10 7 7 8.299
10 7 8 7.261
10 7 9 9.145
10 7 10 8.143
10 7 11 8.126
10 7 12 8.752
10 7 13 9.764
10 7 14 9.239
10 7 15 9.287
10 7 16 9.788
10 7 17 9.193
10 7 18 10.791
10 7 19 9.307
10 8 0 5.487
10 8 1 6.713
10 8 2 6.611
10 8 3 7.104
10 8 4 6.843
10 8 5 8.094
10 8 6 8.161
10 8 7 8.041
10 8 8 8.689
10 8 9 8.811
10 8 10 8.122
10 8 11 7.662
10 8 12 9.336
10 8 13 9.700
10 8 14 10.399
10 8 15 9.040
10 8 16 9.327
10 8 17 10.684
10 8 18 10.522
10 8 19 9.333
10 9 0 6.247
10 9 1 4.729
10 9 2 5.717
10 9 3 7.818
10 9 4 8.460
10 9 5 6.291
10 9 6 7.263
10 9 7 7.824
10 9 8 9.478
10 9 9 7.921
10 9 10 8.197
10 9 11 10.081
10 9 12 8.805
10 9 13 9.946
10 9 14 8.450
10 9 15 9.758
10 9 16 8.830
10 9 17 9.577
10 9 18 11.356
10 9 19 10.907
10 10 0 5.797
10 10 1 5.717
10 10 2 6.402
10 10 3 7.083
10 10 4 7.892
10 10 5 5.268
10 10 6 6.966
10 10 7 8.022
10 10 8 8.079
10 10 9 8.744
10 10 10 8.898
10 10 11 8.703
10 10 12 8.789
10 10 13 9.277
10 10 14 10.656
10 10 15 9.414
10 10 16 10.213
10 10 17 10.673
10 10 18 12.038
10 10 19 10.812
10 11 0 6.925
10 11 1 7.407
10 11 2 6.633
10 11 3 6.779
10 11 4 6.947
10 11 5 7.269
10 11 6 8.420
10 11 7 8.185
10 11 8 8.451
10 11 9 7.626
10 11 10 8.015
10 11 11 10.767
10 11 12 9.174
10 11 13 8.959
10 11 14 10.987
10 11 15 10.331
10 11 16 10.831
10 11 17 10.521
10 11 18 10.640
10 11 19 11.022
10 12 0 5.157
10 12 1 6.456
10 12 2 7.026
10 12 3 8.533
10 12 4 7.385
10 12 5 5.712
10 12 6 7.767
10 12 7 10.297
10 12 8 9.062
10 12 9 7.983
10 12 10 9.368
10 12 11 8.564
10 12 12 8.338
10 12 13 9.406
10 12 14 10.021
10 12 15 8.713
10 12 16 9.554
10 12 17 10.745
10 12 18 10.673
10 12 19 11.579
10 13 0 5.397
10 13 1 7.203
10 13 2 5.948
10 13 3 8.472
10 13 4 6.048
10 13 5 6.810
10 13 6 8.281
10 13 7 9.542
10 13 8 8.726
10 13 9 9.187
10 13 10 9.014
10 13 11 8.442
10 13 12 9.134
10 13 13 8.820
10 13 14 9.030
10 13 15 10.637
10 13 16 9.680
10 13 17 11.098
10 13 18 10.064
10 13 19 11.606
10 14 0 6.083
10 14 1 7.862
10 14 2 7.259
10 14 3 8.252
10 14 4 6.922
10 14 5 7.834
10 14 6 7.268
10 14 7 7.985
10 14 8 8.369
10 14 9 8.261
10 14 10 8.133
10 14 11 8.238
10 14 12 7.760
10 14 13 9.050
10 14 14 10.660
10 14 15 9.142
10 14 16 9.590
10 14 17 12.380
10 14 18 10.701
10 14 19 11.731
10 15 0 7.093
10 15 1 7.372
10 15 2 5.887
10 15 3 7.184
10 15 4 6.337
10 15 5 9.852
10 15 6 6.882
10 15 7 7.583
10 15 8 7.852
10 15 9 7.750
10 15 10 10.293
10 15 11 11.412
10 15 12 9.356
10 15 13 8.944
10 15 14 8.474
10 15 15 10.331
10 15 16 10.536
10 15 17 10.532
10 15 18 11.493
10 15 19 11.895
10 16 0 6.943
10 16 1 6.694
10 16 2 6.329
10 16 3 8.006
10 16 4 7.747
10 16 5 8.711
10 16 6 8.895
10 16 7 7.389
10 16 8 7.642
10 16 9 8.448
10 16 10 8.471
10 16 11 10.183
10 16 12 10.123
10 16 13 10.985
10 16 14 10.686
10 16 15 10.798
10 16 16 11.855
10 16 17 11.534
10 16 18 11.476
10 16 19 12.869
10 17 0 6.882
10 17 1 6.809
10 17 2 6.646
10 17 3 8.141
10 17 4 8.832
10 17 5 8.065
10 17 6 9.415
10 17 7 7.056
10 17 8 8.850
10 17 9 9.126
10 17 10 8.839
10 17 11 11.591
10 17 12 9.894
10 17 13 9.884
10 17 14 10.494
10 17 15 9.135
10 17 16 10.392
10 17 17 12.050
10 17 18 11.023
10 17 19 11.126
10 18 0 7.942
10 18 1 8.230
10 18 2 7.835
10 18 3 7.320
10 18 4 7.756
10 18 5 7.567
10 18 6 7.678
10 18 7 7.901
10 18 8 8.506
10 18 9 8.435
10 18 10 8.275
10 18 11 9.965
10 18 12 10.240
10 18 13 11.676
10 18 14 10.044
10 18 15 11.079
10 18 16 11.355
10 18 17 11.165
10 18 18 12.227
10 18 19 12.515
10 19 0 7.262
10 19 1 7.059
10 19 2 7.240
10 19 3 6.695
10 19 4 7.408
10 19 5 7.818
10 19 6 7.680
10 19 7 9.194
10 19 8 10.063
10 19 9 8.642
10 19 10 9.858
10 19 11 9.067
10 19 12 9.914
10 19 13 9.869
10 19 14 11.166
10 19 15 10.404
10 19 16 12.020
10 19 17 11.277
10 19 18 11.217
10 19 19 10.997
11 0 0 0.203
11 0 1 0.979
11 0 2 0.745
11 0 3 2.581
11 0 4 2.196
11 0 5 1.070
11 0 6 1.325
11 0 7 2.218
11 0 8 1.435
11 0 9 3.301
11 0 10 2.921
11 0 11 3.100
11 0 12 3.707
11 0 13 4.799
11 0 14 3.821
11 0 15 3.857
11 0 16 5.418
11 0 17 5.248
11 0 18 4.480
11 0 19 5.004
11 1 0 0.262
11 1 1 0.658
11 1 2 -0.454
11 1 3 -0.339
11 1 4 0.448
11 1 5 0.649
11 1 6 1.169
11 1 7 2.455
11 1 8 2.075
11 1 9 2.631
11 1 10 1.757
11 1 11 2.631
11 1 12 3.733
11 1 13 4.002
11 1 14 3.210
11 1 15 4.182
11 1 16 6.075
11 1 17 4.565
11 1 18 4.288
11 1 19 4.966
11 2 0 0.284
11 2 1 0.353
11 2 2 0.712
11 2 3 -0.155
11 2 4 0.493
11 2 5 1.407
11 2 6 1.657
11 2 7 1.600
11 2 8 2.174
11 2 9 2.628
11 2 10 3.554
11 2 11 3.026
11 2 12 3.688
11 2 13 3.198
11 2 14 4.352
11 2 15 4.458
11 2 16 5.114
11 2 17 5.255
11 2 18 5.418
11 2 19 5.132
11 3 0 0.512
11 3 1 1.430
11 3 2 0.320
11 3 3 0.603
11 3 4 1.514
11 3 5 1.964
11 3 6 1.235
11 3 7 2.098
11 3 8 2.346
11 3 9 0.912
11 3 10 2.772
11 3 11 3.085
11 3 12 3.345
11 3 13 4.870
11 3 14 3.027
11 3 15 3.603
11 3 16 2.437
11 3 17 4.405
11 3 18 4.736
11 3 19 4.908
11 4 0 1.307
11 4 1 1.373
11 4 2 1.010
11 4 3 0.914
11 4 4 2.295
11 4 5 1.721
11 4 6 1.345
11 4 7 0.890
11 4 8 2.173
11 4 9 3.393
11 4 10 4.874
11 4 11 3.365
11 4 12 2.967
11 4 13 2.894
11 4 14 4.547
11 4 15 2.957
11 4 16 5.072
11 4 17 5.549
11 4 18 5.507
11 4 19 5.245
11 5 0 0.978
11 5 1 0.926
11 5 2 0.430
11 5 3 2.796
11 5 4 1.298
11 5 5 2.463
11 5 6 0.170
11 5 7 3.390
11 5 8 3.807
11 5 9 2.919
11 5 10 3.605
11 5 11 3.868
11 5 12 3.170
11 5 13 4.385
11 5 14 3.564
11 5 15 3.987
11 5 16 5.638
11 5 17 5.780
11 5 18 4.698
11 5 19 4.939
11 6 0 0.115
11 6 1 1.481
11 6 2 0.358
11 6 3 1.706
11 6 4 2.282
11 6 5 1.877
11 6 6 3.019
11 6 7 2.230
11 6 8 2.566
11 6 9 2.218
11 6 10 4.077
11 6 11 2.913
11 6 12 4.069
11 6 13 3.996
11 6 14 3.474
11 6 15 4.092
11 6 16 5.948
11 6 17 5.267
11 6 18 4.561
11 6 19 5.876
